Police arrest 15 after violent protest outside UK refugee hotel	Polizei verhaftet 15 nach gewalttätigem Protest vor britischem Flüchtlingshotel	yes
This product is really slick - one stop shopping for all my connectivity needs. I love just throwing this and my laptops tiny power adapter in my go bag and being prepared to work on a big 4k display or grab photos from my camera. The only odd thing I experienced (and I’ve experienced this on all 4 usb-c hubs I’ve tried from different brands) is that mac’s apparently can’t tell the difference between multiples of the same monitor (so my mac outputs the same video to all identical monitors connected to the hub whether by HDMI and/or VGA). But if I use 2 separate hubs/adapters or 2 different models of monitor then the mac properly outputs to the displays individually.	Dieses Produkt ist wirklich glatt - One-Stop-Shopping für alle meine Konnektivitäts-Bedürfnisse. Ich liebe es einfach, diesen und meinen winzigen Netzadapter in meine Tasche zu werfen und bereit zu sein, an einem großen 4k-Display zu arbeiten oder Fotos von meiner Kamera zu schnappen. Die einzige seltsame Sache, die ich erlebt habe (und ich habe dies auf allen 4 USB-C-Hubs, die ich von verschiedenen Marken ausprobiert habe) ist, dass Macs anscheinend nicht den Unterschied zwischen Vielfachen des gleichen Monitors erkennen können (so mein Mac gibt das gleiche Video an alle identischen Monitore, die an den Hub angeschlossen sind, ob über HDMI und / oder VGA). Wenn ich aber 2 separate Hubs/Adapter oder 2 verschiedene Monitormodelle verwende, dann gibt der Mac die Displays einzeln aus.	yes
Ok, needs some improvement. A decent training tool but it really needs to have some sort of Safety Lock over the shock button( been pressed more on accident when it's in my pocket then I've actually intended to use it) my dogs even accidentally zapped herself after stepping on the remote. Also if your dog likes to roll around in raccoon poop like mine does it is such a pain in the butt to clean. As the fecal matter gets in between the cracks of the device requiring you to disassemble the entire thing to clean it properly and get the smell out. Also the range is a bit inconsistent. I've noticed you almost need line of sight for it to work. And there have been times where it has not functioned at all even though I'm only 30 feet away from my dog. Being rechargeable is certainly a nice feature and the charge does last for a good while. I only need to charge mine about once every two weeks.	Ok, muss verbessert werden. Ein anständiges Trainingsgerät, aber es muss wirklich eine Art Sicherheits-Lock über den Schock-Knopf haben (bei einem Unfall mehr gedrückt, wenn es in meiner Tasche ist, dann habe ich eigentlich beabsichtigt, es zu benutzen) meine Hunde haben sich sogar versehentlich gezappt, nachdem sie auf die Fernbedienung getreten sind. Auch wenn Ihr Hund gerne in Waschbärenkacke herumwälzt, so wie meiner, ist es sehr schmerzhaft zu reinigen. Wenn die Fäkalien zwischen die Ritzen des Geräts gelangen, muss das ganze Ding zerlegt werden, um es ordentlich zu reinigen und den Geruch herauszubekommen. Auch die Reichweite ist etwas uneinheitlich. Mir ist aufgefallen, dass man fast eine Sichtlinie braucht, damit es funktioniert. Und es gab Zeiten, in denen es überhaupt nicht funktioniert hat, obwohl ich nur 30 Meter von meinem Hund entfernt bin. Wiederaufladbar zu sein ist sicherlich eine nette Eigenschaft und die Ladung hält für eine ganze Weile. Ich muss meine nur etwa alle zwei Wochen aufladen.	yes
You get what you pay for. Horrible product, misrepresented	Sie bekommen, wofür Sie bezahlen. Schreckliches Produkt, falsch dargestellt	yes
I bought this as a tracker to use while I swim, and I didn't even get a proper chance to try it. First off, it's not water resistant and it is not recommended to use while swimming per the instruction manual. Second, it doesn't come with a charger. Instead, it suggests to use a USB plug or computer. Fine, we have lots of those around. When I try to get it into the port to charge it, however, it launches right back out. I'm not sure if there's something not compatible or if this is just poorly made, but I'm not going to sit and hold my device in while it charges. Lastly, the app keeps popping up ads, even when it's closed. Ads popped up while I was sending a text, which is very concerning. I then closed down all active apps on my phone, and saw yet another ad when I went to check the time 20 minutes later. Horrible product, I guess I get what I paid for...	Ich kaufte es als Schwimmer-Tracker und konnte es nicht einmal ausprobieren. Erstens ist es nicht wasserdicht und wird laut Bedienungsanleitung nicht empfohlen, es während des Schwimmens zu benutzen. Zweitens hat es kein Ladegerät. Stattdessen empfiehlt es sich, einen USB-Stecker oder einen Computer zu benutzen. Gut, wir haben viele davon. Wenn ich versuche, es in den Port zu bekommen, um es aufzuladen, jedoch, es startet direkt wieder aus. Ich bin mir nicht sicher, ob es etwas nicht kompatibel oder wenn dies nur schlecht gemacht, aber ich werde nicht sitzen und halten Sie mein Gerät in, während es lädt. Schließlich, die App hält auftauchen Anzeigen, auch wenn es geschlossen ist. Anzeigen tauchten auf, während ich eine SMS schickte, was sehr besorgniserregend ist. Ich schloss dann alle aktiven Apps auf meinem Handy, und sah noch eine weitere Anzeige, als ich ging, um die Zeit 20 Minuten später zu überprüfen. Schreckliches Produkt, ich denke, ich bekomme, was ich bezahlt habe...	yes
Great backpack but overkill on the straps	Toller Rucksack, aber Overkill an den Riemen	yes
This backpack looks good and performs well. It’s a great deal especially when you compare it to what backpacks cost now a days. The reason I knocked off a star is because there are just too many straps. There’s more straps on this bag than I can count. I’ll end up cutting and burning these extra straps off because most of them aren’t really necessary and just get in the way of opening and closing the bag. Other than that I’ve made this my new school bag for college. There’s a compartment right in the back of the backpack for my MacBook Pro and all my books fit wel in the pockets provided. The flag also is a great finish to it	Dieser Rucksack sieht gut aus und funktioniert gut. Besonders im Vergleich zu dem, was Rucksäcke heute pro Tag kosten. Ich habe einen Stern abgehauen, weil es einfach zu viele Gurte gibt. Die Tasche hat mehr Gurte, als ich zählen kann. Am Ende schneide ich diese zusätzlichen Riemen ab und brenne sie ab, weil die meisten nicht wirklich notwendig sind und nur beim Öffnen und Schließen der Tasche im Weg stehen. Ansonsten habe ich das hier als meine neue Schultasche für das College gemacht. Im Rucksack gibt es ein Fach für mein MacBook Pro und alle meine Bücher passen in die Taschen. Die Flagge ist auch ein tolles Finish zu ihm	yes
My dog hasnt destroyed it yet	Mein Hund hat es noch nicht zerstört	yes
Have had probs with Hockey Balls. My dog loves them - her favorite fetch and chew toy - and they float. That is until she chews them to bits. Tried several, even the "hot weather" versions - and they lasted a few minutes longer than the others. Until these showed up. These have stood the test. My dog is not big but she is stubborn about what she chews. Like they say, its not how big the dog in the fight but how big the fight in the dog. Thumbs up from Daisy and I.	Ich hatte Probs mit Hockey Balls. Mein Hund liebt sie - ihr Lieblingsspielzeug zum Holen und Kauen - und sie schweben. Das ist, bis sie sie in Stücke zerkaut. Versuchte mehrere, sogar die „Heißwetter“-Versionen - und sie hielten ein paar Minuten länger als die anderen. Bis diese auftauchten. Diese haben sich bewährt. Mein Hund ist nicht groß, aber er ist stur bei dem, was er kaut. Wie man so schön sagt: Es geht nicht darum, wie groß der Hund im Kampf ist, sondern darum, wie groß der Kampf im Hund ist. Daumen hoch von Daisy und mir.	yes
This product is hazardous to children. This is a huge health hazard to your baby. We checked the battery after a couple weeks of use and saw that water went into the compartment where the batteries go. The batteries themselves had rotted and a black liquid was coming out of them. Looking at the design, it appears that theres no way the battery enclosure could be waterproof meaning not only did water go into the compartment during bathtime, some of that toxic material came out as well. Please do not buy this product. I’m shocked that it was allowed to go to market despite such an obvious flaw.	Dieses Produkt ist für Kinder gefährlich. Es ist eine große Gefahr für die Gesundheit Ihres Babys. Wir untersuchten die Batterie nach ein paar Wochen und sahen, dass Wasser in das Fach fließt, in das die Batterien passen. Die Batterien selbst waren verrottet und eine schwarze Flüssigkeit trat aus ihnen. Betrachtet man das Design, so scheint es, als ob das Batteriegehäuse nicht wasserdicht sein könnte, was bedeutet, dass nicht nur Wasser in das Fach während der Badezeit geflossen ist, sondern auch ein Teil des giftigen Materials herausgekommen ist. Bitte kaufen Sie dieses Produkt nicht. Ich bin schockiert, dass es trotz eines so offensichtlichen Mangels auf den Markt kommen durfte.	yes
overheating issues and hard time connecting controller	Überhitzung Probleme und harte Zeit Anschluss Controller	yes
Im giving it 3 stars for now, i don't want leave a bad review for the seller unless he deserves it but this drone overheats a lot. Im not sure if i should contact the seller or dji tello themselves but ill probably try both just to see what they say. I like the drone is a cool little toy that fly's better than some bigger older drones and some of my bigger drones feel more like a toy than this one. However its the only drone i have ever had overheating issues with and it actually takes the fun out of flying im going to assume for now that its a manufacturing issue which they need to address asap if they want there product to be successful. I really hope the seller did not send me a use drone as i paid for a new one. I will give the sellers props for delivery as it arrive 1 day after purchase. I will update date my review after contacting seller and dji tello.	Im giving it 3 stars for now, ich will nicht verlassen eine schlechte Bewertung für den Verkäufer, es sei denn, er verdient es, aber diese Drohne überhitzt eine Menge. Ich bin mir nicht sicher, ob ich den Verkäufer oder dji tello selbst kontaktieren sollte, aber krank wahrscheinlich versuchen beide nur um zu sehen, was sie sagen. Ich mag, dass die Drohne ein cooles kleines Spielzeug ist, das besser fliegt als einige größere, ältere Drohnen, und einige meiner größeren Drohnen fühlen sich eher wie ein Spielzeug an als diese hier. Allerdings ist es die einzige Drohne, die ich jemals hatte Überhitzung Probleme mit und es nimmt tatsächlich den Spaß aus dem Fliegen im gehen für jetzt davon auszugehen, dass seine ein Fertigungsproblem, das sie so schnell wie möglich angehen müssen, wenn sie wollen, dass es Produkt erfolgreich sein. Ich hoffe wirklich, der Verkäufer hat mir eine Verwendung Drohne nicht geschickt, wie ich für eine neue bezahlt habe. Ich werde den Verkäufern Requisiten für die Lieferung geben, wie es 1 Tag nach dem Kauf ankommen. Ich werde meine Bewertung nach der Kontaktaufnahme mit Verkäufer und dji tello aktualisieren.	yes
