本文件按照 GB/T 1.1 一 202 久标准化工作导则第工部分:标准化文件的结构和起草规则的规定起惠。	This document is in accordance with the provisions of GB/T 1.1 a 202 久标准化工作导则第工部分:标准化文件的结构和起草规则起惠。	yes
数周以来，伊朗领导人和官方媒体一直呼吁在星期六的集会上进行投票，以表明反对抗议活动以及支持政府。	For weeks, Iranian leaders and official media have been calling for a vote at Saturday's rally to show opposition to the protests as well as support for the government.	no
在周五晚上的伊朗革命周年纪念日晚上，官方媒体展示了烟花作为政府赞助庆祝活动的一部分，人们高呼“Allahu Akbar！	On the night of the anniversary of the Iranian Revolution on Friday night, official media displayed fireworks as part of the government-sponsored celebrations, with people chanting "Allahu Akbar"!	no
（上帝是最伟大的！）”。	(God is the greatest!)" .	no
然而，集会中也可以听到许多人大喊“独裁者去死！	However, many people at the rally could also be heard shouting "Death to the dictator"!	no
” 以及社交媒体上发布的视频中的“伊斯兰共和国之死”。	" and "Death of the Islamic Republic" in a video posted on social media.	no
周六，政府电视台播出了全国各州官方集会的现场录像。	On Saturday, government television broadcast live footage of official rallies in states across the country.	no
在德黑兰，作为官方庆祝活动的一部分，展示了国产反弹道导弹、无人机、反潜巡洋舰和其他军事装备。	In Tehran, domestically produced anti-ballistic missiles, drones, anti-submarine cruisers and other military equipment were displayed as part of the official celebrations.	no
总统莱西的演讲经常被“美国去死”的口号打断——这是州集会上的标志性口号。	President Leahy's speeches were often interrupted by slogans of "Death to America" - a signature slogan at state rallies.	no
人群还高呼“以色列去死”。	The crowd also chanted "Death to Israel".	no
路透社说，自 2019 年以来一直入狱的 Adelkhah 是在伊朗被拘留的七名法国国民之一，这是近几个月巴黎和德黑兰之间关系恶化的一个因素。	Adelkhah, who has been jailed since 2019, is one of seven French nationals detained in Iran, a factor in the deterioration of relations between Paris and Tehran in recent months, Reuters said.	no
她于 2020 年因国家安全罪名被判处五年徒刑。	She was sentenced in 2020 to five years in prison on national security charges.	no
他们后来将她软禁在家，但在一月份她又回到了监狱。	They later placed her under house arrest, but in January she returned to prison.	no
Adelkhah 否认了这些指控。	Adelkhah denied the allegations.	no
而梅萨米获释一周前，支持者警告说，他因绝食抗议而面临死亡风险。	And Messami's release comes a week after supporters warned that he was at risk of death because of his hunger strike.	no
他于 2018 年因抗议强制戴头巾而被捕。	He was arrested in 2018 for protesting against the mandatory wearing of the hijab.	no
法国外交部周五应对Adelkhah 获释，呼吁恢复她的自由，“包括如果她愿意，应当允许她返回法国。	The French Foreign Ministry responded to Adelkhah's release on Friday by calling for her freedom to be restored, "including the possibility of allowing her to return to France if she so wishes".	no
”	"	no
气球事件更擦亮美国眼睛？	Balloon incident rubbing America the wrong way even more?	yes
加强限制技术出口到中国	Increased restrictions on technology exports to China	yes
据华尔街日报今天报道称，气球事件后，美国准备进一步收紧对华技术出口。	The U.S. is poised to further tighten technology exports to China in the wake of the ballooning incident, the Wall Street Journal reported today.	yes
现任和前任安全官员表示，上述气球事件突显了中国构成的国家安全威胁，并将为加强美国技术保护争取更多政治支持。	Current and former security officials said the ballooning incident highlighted the national security threat posed by China and would garner more political support for stronger U.S. technology protections.	yes
美国称该气球携带了用于情报收集和通信的天线和传感器。	The United States says the balloon carries antennas and sensors for intelligence gathering and communications.	yes
据前美国中央情报局高级官员、现供职于华盛顿智库新美国安全中心的Martijn Rasser说。	According to Martijn Rasser, a former senior CIA official who now works at the Center for a New American Security, a Washington think tank.	yes
“这无疑是火上浇油，支持了对华强硬派的观点”。	"It certainly adds fuel to the fire and supports the views of the hardliners against China".	yes
白宫新闻秘书卡琳·让-皮埃尔(Karine Jean-Pierre)周四对记者表示，“我们还将考虑采取更大范围的行动，以揭露和应对中国更大规模的监视活动，这些活动对我们的国家安全以及我们的盟友和伙伴构成威胁。	We will also consider a broader range of actions to expose and respond to China's larger surveillance activities, which pose a threat to our national security as well as to our allies and partners," White House press secretary Karine Jean-Pierre told reporters on Thursday.	yes
”美国官员说，他们已向30多个国家的政府通报了上述气球事件的情况，国际协调对于应对中国威胁至关重要。	"U.S. officials say they have notified more than 30 governments about the aforementioned balloon incident and that international coordination is critical to countering the Chinese threat.	yes
战略与国际问题研究中心的高级研究员Emily Benso说，除了拜登政府的行动外，美国众议院新成立的美国与中国共产党战略竞争特设委员会也可能施压美国采取更严厉的措施来拖慢中国的发展。	Emily Benso, a senior fellow at the Center for Strategic and International Studies, said that in addition to the Biden administration's actions, the new U.S. House of Representatives Select Committee on U.S.-Communist Strategic Competition with China could also pressure the United States to take tougher measures to slow down China's development.	yes
她说，国会议员将感受到越来越大的压力，要求他们采取更强硬的立场，而这又可能会迫使白宫采取更强硬的政策。	She said members of Congress will feel increasing pressure to take a tougher stance, which in turn could force the White House to adopt tougher policies.	no
华尔街日报称，许多主张更严格出口管制的人也在推动扩大管制范围，将人工智能等行业纳入其中。	Many advocates of stricter export controls are also pushing to expand them to include industries such as artificial intelligence, according to the Wall Street Journal.	no
美国政府也已经在制定一项对外投资审查计划，审视美国在海外的投资是否存在来自中国的潜在国家安全威胁。	The U.S. government has also been working on a foreign investment review program to look at U.S. investments abroad for potential national security threats from China.	no
分析人士称，白宫可能会面临要求更快推出该计划的呼声。	Analysts say the White House could face calls to roll out the program more quickly.	no
土叙地震救灾夜以继日	Earthquake relief in Turkey and Syria continues around the clock	yes
土耳其与相接的叙利亚发生强震以来，来自几十个国家的救援队日以继夜地在数千座震毁建筑的废墟中辛勤工作，解救被埋在瓦砾下的幸存者。	Since the powerful earthquake in Turkey's bordering Syria, rescue teams from dozens of countries have been working day and night in the rubble of thousands of quake-damaged buildings to free survivors buried under the rubble.	yes
在冰冷的温度下，他们经常呼吁保持安静，因为他们竭力想从破旧的混凝土堆中听到任何生命的声音。	In the freezing temperatures, they often appealed for silence as they tried desperately to hear any sounds of life from the crumbling piles of concrete.	yes
据路透社今天报道称，又有两名妇女在地震废墟中幸存数日后被救出。	Two more women have been rescued after surviving days in the earthquake rubble, Reuters reported today.	yes
但是，地震造成的死亡人数攀升达 24,150 人。	However, the death toll from the earthquake climbed to 24,150.	yes
土耳其死亡人数为 20,665 人，叙利亚死亡人数超过 3,500 人。	The death toll in Turkey was 20,665 and in Syria more than 3,500.	yes
周一发生的 7.8 级地震，在土耳其和叙利亚继续发生了几次强烈余震，是本世纪第七大致命自然灾害，超过了日本 2011 年的地震和海啸，接近 2003 年邻国伊朗地震造成的 31,000 人死亡。	Monday's 7.8-magnitude quake, which continued with several powerful aftershocks in Turkey and Syria, was the seventh deadliest natural disaster of the century, surpassing Japan's 2011 quake and tsunami, and approaching the 31,000 deaths caused by an earthquake in neighboring Iran in 2003.	yes
1999 年在土耳其西北部发生的类似强烈地震造成 17,000 多人丧生。	A similarly powerful earthquake in northwestern Turkey in 1999 killed more than 17,000 people.	yes
土耳其当局周六表示，在该地区发生 20 年来最致命的地震后，两名妇女被困 122 小时，救援人员在土耳其从倒塌建筑物的废墟中救出了这两名妇女。	Rescuers in Turkey rescued two women from the rubble of collapsed buildings after they were trapped for 122 hours following the region's deadliest earthquake in 20 years, authorities said Saturday.	yes
另一名受伤的 55 岁男子被确认为 Masallah Cicek，他是从土耳其东南部最大城市迪亚巴克尔一座倒塌建筑的废墟中救出来的。	Another injured 55-year-old man, identified as Masallah Cicek, was rescued from the rubble of a collapsed building in Diyarbakir, Turkey's largest city in the southeast.	yes
在冰冷的温度下，救援者经常呼吁保持安静，因为他们竭力想从破旧的混凝土堆中听到任何生命的声音。	Rescuers often appealed for silence in the freezing temperatures as they tried desperately to hear any sounds of life from the crumbling piles of concrete.	no
在土耳其的 Samandag 区，救援人员蹲在混凝土板下，低声说着“Inshallah”——“上帝保佑”——他们小心翼翼地将手伸入废墟中，救出了一名 10 天大的新生儿。	In the Samandag district of Turkey, rescuers crouch under a concrete slab and whisper "Inshallah" - "God bless" - as they carefully reach into the rubble to save a 10-day-old baby. -- they carefully reached into the rubble and rescued a 10-day-old newborn.	no
