Police arrest 15 after violent protest outside UK refugee hotel	Polizei verhaftet 15 nach gewalttätigem Protest vor britischem Flüchtlingshotel	yes
Lost package - Re-Charged me	Verlorenes Paket - Lade mich auf	yes
Grew up with these and was psyched to purchase them for my son, but they lost the package of live caterpillars. They told me they'd replace it and charge half the shipping this time. After significant phone time they ended up re-charging me for a new order with like a 3$ discount. I thought it was pretty unprofessional because not only did they lose it, but they led me to believe they'd rectify it only to charge me almost full price at the end of a 30 minute phone call with some spiel about a voucher. I spent 30 minutes on the phone so I caved and just bought another set of caterpillars. Whatever.	Bin mit diesen aufgewachsen und war aufgeregt, sie für meinen Sohn zu kaufen, aber sie haben das Paket mit lebenden Raupen verloren. Sie sagten mir, sie würden es ersetzen und diesmal die Hälfte des Versands berechnen. Nach längerer Telefonzeit haben sie mich für eine neue Bestellung mit einem Rabatt von etwa 3 $ aufgeladen. Ich fand es ziemlich unprofessionell, weil sie es nicht nur verloren haben, sondern mich auch glauben ließen, dass sie es korrigieren würden, nur um mir am Ende eines 30-minütigen Telefonats mit einem Spiel über einen Gutschein fast den vollen Preis in Rechnung zu stellen. Ich habe 30 Minuten am Telefon verbracht, also bin ich eingeknickt und habe gerade einen weiteren Satz Raupen gekauft. Egal.	yes
Works well after some headaches. Had some problems getting it to work. The supplied cable was no good - would not charge the battery. When I replaced cable with my own was able to charge and then connect the device via bluetooth to a PC. Had trouble finding the PC software but when I emailed their support they responded within a day with the correct download info. PC program works well for testing the unit after you figure out which port to use (port 4 in my case). The accuracy and stability of the unit look very good for my application, however I was not able to connect to either an iPhone or iPad (tried several of each) via bluetooth. Will have to hard-wire if I decide to use this device in my product.	Funktioniert gut nach einigen Kopfschmerzen. Hatte einige Probleme, es zum Laufen zu bringen. Das mitgelieferte Kabel taugte nicht - würde den Akku nicht laden. Als ich das Kabel durch mein eigenes ersetzte, konnte ich das Gerät aufladen und dann über Bluetooth mit einem PC verbinden. Hatte Probleme, die PC-Software zu finden, aber als ich ihren Support per E-Mail schickte, antworteten sie innerhalb eines Tages mit den richtigen Download-Informationen. Das PC-Programm eignet sich gut zum Testen des Geräts, nachdem Sie herausgefunden haben, welcher Port verwendet werden soll (Port 4 in meinem Fall). Die Genauigkeit und Stabilität des Geräts sehen für meine Anwendung sehr gut aus, jedoch konnte ich über Bluetooth weder eine Verbindung zu einem iPhone noch zu einem iPad herstellen (jeweils mehrere ausprobiert). Ich muss hart verkabeln, wenn ich mich entscheide, dieses Gerät in meinem Produkt zu verwenden.	yes
... was too yellow before buying and was told it's like antique gold	... war vor dem Kauf zu gelb und mir wurde gesagt, es ist wie antikes Gold	yes
I asked the seller if the color was too yellow before buying and was told it's like antique gold, darker. Nothing close! The set looks VERY cheap. It's super shiny yellow with lots of CZs, even shinier. Looks great on the photo, but in real life I wouldn't even give it to a teenager to wear.	Ich fragte den Verkäufer, ob die Farbe vor dem Kauf zu gelb sei und mir wurde gesagt, dass sie wie antikes Gold ist, dunkler. Nichts in der Nähe! Das Set sieht SEHR billig aus. Es ist super glänzendes Gelb mit vielen CZs, noch glänzender. Sieht auf dem Foto toll aus, aber im wirklichen Leben würde ich es nicht einmal einem Teenager zum Anziehen geben.	yes
Loved the ring - but couldn't wear it all the time! :( This ring was beautiful. I loved the design and the chunky feel of it; it looked expensive and it was very comfortable! The only reason why I gave only 3 stars and ultimately returned the product is because I realized I wouldn't be able to wear it all the time. I like to wear my rings all the time, which is why I always make sure to get sterling silver, and I know some people said that their rings tarnished after a while, but I had worn mine for about a week straight - even while washing my hands - and noticed no tarnishing. Interestingly enough, the issue I had was that the inner band of the ring was actually turning my finger white and moist - kind of like the way a bandaid does after you leave it on for a long time. This happened even when I made sure the ring and my finger was completely dry. I don't know why this happened and have never had it happen with any other ring, but it became uncomfortable so I decided it wasn't the ring for me. :( Too bad because I really did love it! So if you are purchasing this ring with the intent to wear it only occasionally, I say go for it!! You won't be disappointed!	Liebte den Ring - konnte ihn aber nicht die ganze Zeit tragen! :( Dieser Ring war wunderschön. Ich liebte das Design und das klobige Gefühl davon; Es sah teuer aus und es war sehr bequem! Der einzige Grund, warum ich nur 3 Sterne gegeben und das Produkt letztendlich zurückgegeben habe, ist, dass mir klar wurde, dass ich es nicht die ganze Zeit tragen könnte. Ich trage meine Ringe gerne die ganze Zeit, Deshalb achte ich immer darauf, Sterlingsilber zu bekommen, und ich weiß, dass einige Leute sagten, dass ihre Ringe nach einer Weile angelaufen sind, aber ich hatte meine ungefähr eine Woche lang getragen - sogar beim Händewaschen - und bemerkte kein Anlaufen. Interessanterweise war das Problem, das ich hatte, dass das innere Band des Rings meinen Finger tatsächlich weiß und feucht färbte - ähnlich wie bei einem Pflaster, wenn man es lange anbehalten hat. Dies geschah sogar, als ich sicherstellte, dass der Ring und mein Finger vollständig trocken waren. Ich weiß nicht, warum das passiert ist und habe es noch nie mit einem anderen Ring erlebt, aber es wurde unangenehm, also entschied ich, dass es nicht der Ring für mich war. :( Schade, weil ich es wirklich geliebt habe! Also, wenn Sie diesen Ring mit der Absicht kaufen, ihn nur gelegentlich zu tragen, sage ich, machen Sie es!! Sie werden nicht enttäuscht sein!	yes
buy the Pampered Chef... I own a Pampered Chef small scoop, but am in between residences so most of my 'stuff' is in storage. I love using these scoops while baking for perfectly portioned cookies. I looked at the OXO scoop and the Pampered Chef scoop and decided to save some money and get the OXO one - I usually have good luck with their products. Not this one. At about peanut butter cookie #30 the lever inside the scoop stopped working. I had to pry the handles apart and re-position the lever in order to do a few more, and then repeat. So... save your sanity and buy the Pampered Chef scoop. It's totally worth it!	kaufen Sie den verwöhnten Koch... Ich besitze eine kleine Schaufel des verwöhnten Küchenchefs, bin aber zwischen den Residenzen, so dass die meisten meiner Sachen eingelagert sind. Ich liebe es, diese Kugeln beim Backen für perfekt portionierte Kekse zu verwenden. Ich habe mir den OXO Scoop und den Pampered Chef Scoop angesehen und beschlossen, etwas Geld zu sparen und den OXO One zu kaufen - normalerweise habe ich viel Glück mit ihren Produkten. Nicht dieser. Ungefähr bei Erdnussbutterkeks # 30 funktionierte der Hebel in der Schaufel nicht mehr. Ich musste die Griffe auseinander hebeln und den Hebel neu positionieren, um noch ein paar mehr zu machen, und dann wiederholen. So... rette deine geistige Gesundheit und kaufe die verwöhnte Chefschaufel. Es lohnt sich auf jeden Fall!	yes
Will not buy Mr. Coffee again	Werde Herrn Kaffee nicht wieder kaufen	yes
It was a fine coffee maker for a while, but there were always issues with it. If you got water between the black plastic and metal on the carafe, it would leak and drain the water for days. Then our plastic lever broke which allows the coffee to flow through the filter and into the carafe. I contacted customer support to inquire about a new piece, but they would only refer me to a service center which is over 90 minutes from my house. It's great at making coffee and keeping it hot, but there are too many other issues with it to invest in it at the current price.	Es war eine gute Kaffeemaschine für eine Weile, aber es gab immer Probleme damit. Wenn sich Wasser zwischen dem schwarzen Kunststoff und dem Metall der Karaffe befindet, würde es auslaufen und das Wasser tagelang ablaufen lassen. Dann brach unser Plastikhebel, der den Kaffee durch den Filter in die Karaffe fließen lässt. Ich habe den Kundendienst kontaktiert, um mich nach einem neuen Stück zu erkundigen, aber sie würden mich nur an ein Servicecenter verweisen, das über 90 Minuten von meinem Haus entfernt ist. Es ist großartig, Kaffee zuzubereiten und heiß zu halten, aber es gibt zu viele andere Probleme damit, um zum aktuellen Preis in ihn zu investieren.	yes
Must buy!! I loved this rose gold color and everything about it was great! The only thing I had an issue with, was it was really plain. I like having a little more detail in the handles and I did notice that before I purchased it which is why I still give this 5 stars! It was easy to clean and all came in wrapped individually which I found to be really organised and it calmed my soul lol love, love, LOVE the color and I would definitely buy this again for myself or for a loved one!	Muss kaufen!! Ich liebte diese rotgoldene Farbe und alles daran war großartig! Das einzige, womit ich ein Problem hatte, war, dass es wirklich einfach war. Ich mag es, etwas mehr Details in den Griffen zu haben, und das habe ich vor dem Kauf bemerkt, weshalb ich diesen 5 Sternen immer noch gebe! Es war leicht zu reinigen und alles kam einzeln verpackt, was ich als wirklich organisiert empfand und es beruhigte meine Seele lol Liebe, Liebe, LIEBE die Farbe und ich würde es auf jeden Fall wieder für mich selbst oder für einen geliebten Menschen kaufen!	yes
Might be good on a pole, but NOT as a hanging baffle or weather shield. Shame on Audubon. The instructions tell you to push the plug up through the hole in the baffle and "Make sure it is securely in place." HOW??? It is designed so that the baffle simply sits loosely on the plug, so that it can be pushed up by any critter or the slightest wind. You can turn the plug upside down so that the thumb screws are on the underside of the baffle, but it will take you hours to turn those screws; no tool will do it, and only the tiniest fingers would have an easy time of it. It took me over an hour to do a half-baked job of getting them screwed in so as to secure the baffle to the plug. It is a complete PITA. I ordered four of these; the three that I didn't open are going straight back and I'm in the market for better weather guards. (Let's face it; there's nothing like this which will actually "baffle" squirrels!)	Könnte gut an einer Stange sein, aber NICHT als hängende Schallwand oder Wetterschutz. Schande über Audubon. In der Anleitung heißt es, den Stopfen durch das Loch in der Schallwand nach oben zu schieben und "sicherzustellen, dass er sicher sitzt." WIE??? Es ist so konstruiert, dass die Schallwand einfach locker auf dem Stecker sitzt, so dass sie von jedem Lebewesen oder dem geringsten Wind nach oben gedrückt werden kann. Sie können den Stecker auf den Kopf stellen, so dass sich die Rändelschrauben an der Unterseite der Schallwand befinden, aber Sie werden Stunden brauchen, um diese Schrauben zu drehen. kein Werkzeug wird es tun, und nur die kleinsten Finger würden es leicht haben. Ich habe über eine Stunde gebraucht, um sie halbherzig einzuschrauben, um die Schallwand am Stecker zu befestigen. Es ist eine komplette PITA. Ich habe vier davon bestellt; Die drei, die ich nicht geöffnet habe, gehen direkt zurück und ich bin auf dem Markt für bessere Wetterwächter. (Seien wir ehrlich; es gibt nichts Vergleichbares, das Eichhörnchen tatsächlich "verblüfft"!)	yes
